Country,Year,Metric,Classification,Value
Finland,2016,R&D_GDP,Private non-profit sector,0.02
Finland,2017,R&D_GDP,Private non-profit sector,0.02
Finland,2018,R&D_GDP,Private non-profit sector,0.02
Finland,2019,R&D_GDP,Private non-profit sector,0.02
Finland,2020,R&D_GDP,Private non-profit sector,0.02
Finland,2021,R&D_GDP,Private non-profit sector,0.02
Finland,2022,R&D_GDP,Private non-profit sector,0.02
Finland,2023,R&D_GDP,Private non-profit sector,0.02
France,2000,R&D_GDP,Private non-profit sector,0.03
France,2001,R&D_GDP,Private non-profit sector,0.03
France,2002,R&D_GDP,Private non-profit sector,0.03
France,2003,R&D_GDP,Private non-profit sector,0.03
France,2004,R&D_GDP,Private non-profit sector,0.03
France,2005,R&D_GDP,Private non-profit sector,0.03
France,2006,R&D_GDP,Private non-profit sector,0.02
France,2007,R&D_GDP,Private non-profit sector,0.02
France,2008,R&D_GDP,Private non-profit sector,0.03
France,2009,R&D_GDP,Private non-profit sector,0.03
France,2010,R&D_GDP,Private non-profit sector,0.03
France,2011,R&D_GDP,Private non-profit sector,0.03
France,2012,R&D_GDP,Private non-profit sector,0.03
France,2013,R&D_GDP,Private non-profit sector,0.03
France,2014,R&D_GDP,Private non-profit sector,0.03
France,2015,R&D_GDP,Private non-profit sector,0.03
France,2016,R&D_GDP,Private non-profit sector,0.04
France,2017,R&D_GDP,Private non-profit sector,0.03
France,2018,R&D_GDP,Private non-profit sector,0.03
France,2019,R&D_GDP,Private non-profit sector,0.04
France,2020,R&D_GDP,Private non-profit sector,0.05
France,2021,R&D_GDP,Private non-profit sector,0.05
France,2022,R&D_GDP,Private non-profit sector,0.04
France,2023,R&D_GDP,Private non-profit sector,0.04
Croatia,2005,R&D_GDP,Private non-profit sector,0.0
Croatia,2006,R&D_GDP,Private non-profit sector,0.0
Croatia,2007,R&D_GDP,Private non-profit sector,0.0
Croatia,2008,R&D_GDP,Private non-profit sector,0.0
Croatia,2009,R&D_GDP,Private non-profit sector,0.0
Croatia,2010,R&D_GDP,Private non-profit sector,0.0
Croatia,2011,R&D_GDP,Private non-profit sector,0.0
Croatia,2021,R&D_GDP,Private non-profit sector,0.0
Croatia,2022,R&D_GDP,Private non-profit sector,0.0
Croatia,2023,R&D_GDP,Private non-profit sector,0.0
Ireland,2023,R&D_GDP,Private non-profit sector,0.0
Iceland,2000,R&D_GDP,Private non-profit sector,0.05
Iceland,2001,R&D_GDP,Private non-profit sector,0.06
Iceland,2002,R&D_GDP,Private non-profit sector,0.06
Iceland,2003,R&D_GDP,Private non-profit sector,0.06
Iceland,2005,R&D_GDP,Private non-profit sector,0.08
Iceland,2006,R&D_GDP,Private non-profit sector,0.08
Iceland,2007,R&D_GDP,Private non-profit sector,0.06
Iceland,2008,R&D_GDP,Private non-profit sector,0.06
Iceland,2009,R&D_GDP,Private non-profit sector,0.06
Iceland,2011,R&D_GDP,Private non-profit sector,0.07
Iceland,2013,R&D_GDP,Private non-profit sector,0.0
Iceland,2014,R&D_GDP,Private non-profit sector,0.0
Iceland,2015,R&D_GDP,Private non-profit sector,0.0
Iceland,2017,R&D_GDP,Private non-profit sector,0.0
Iceland,2018,R&D_GDP,Private non-profit sector,0.0
Iceland,2023,R&D_GDP,Private non-profit sector,0.0
Italy,2002,R&D_GDP,Private non-profit sector,0.01
Italy,2003,R&D_GDP,Private non-profit sector,0.01
Italy,2004,R&D_GDP,Private non-profit sector,0.02
Italy,2005,R&D_GDP,Private non-profit sector,0.02
Italy,2006,R&D_GDP,Private non-profit sector,0.04
Italy,2007,R&D_GDP,Private non-profit sector,0.04
Italy,2008,R&D_GDP,Private non-profit sector,0.04
Italy,2009,R&D_GDP,Private non-profit sector,0.04
Italy,2010,R&D_GDP,Private non-profit sector,0.04
Italy,2011,R&D_GDP,Private non-profit sector,0.04
Italy,2012,R&D_GDP,Private non-profit sector,0.04
Italy,2013,R&D_GDP,Private non-profit sector,0.04
Italy,2014,R&D_GDP,Private non-profit sector,0.04
Italy,2015,R&D_GDP,Private non-profit sector,0.04
Italy,2016,R&D_GDP,Private non-profit sector,0.03
Italy,2017,R&D_GDP,Private non-profit sector,0.02
Italy,2018,R&D_GDP,Private non-profit sector,0.02
Italy,2019,R&D_GDP,Private non-profit sector,0.03
Italy,2020,R&D_GDP,Private non-profit sector,0.03
Italy,2021,R&D_GDP,Private non-profit sector,0.03
Italy,2022,R&D_GDP,Private non-profit sector,0.02
Italy,2023,R&D_GDP,Private non-profit sector,0.02
Luxembourg,2009,R&D_GDP,Private non-profit sector,0.0
Luxembourg,2010,R&D_GDP,Private non-profit sector,0.0
Luxembourg,2011,R&D_GDP,Private non-profit sector,0.0
Luxembourg,2012,R&D_GDP,Private non-profit sector,0.0
Luxembourg,2021,R&D_GDP,Private non-profit sector,0.0
Luxembourg,2022,R&D_GDP,Private non-profit sector,0.0
Luxembourg,2023,R&D_GDP,Private non-profit sector,0.0
Latvia,2000,R&D_GDP,Private non-profit sector,0.0
Latvia,2001,R&D_GDP,Private non-profit sector,0.0
Latvia,2002,R&D_GDP,Private non-profit sector,0.0
Latvia,2003,R&D_GDP,Private non-profit sector,0.0
Latvia,2004,R&D_GDP,Private non-profit sector,0.0
Latvia,2005,R&D_GDP,Private non-profit sector,0.0
Latvia,2006,R&D_GDP,Private non-profit sector,0.0
Montenegro,2011,R&D_GDP,Private non-profit sector,0.01
Montenegro,2013,R&D_GDP,Private non-profit sector,0.01
Montenegro,2014,R&D_GDP,Private non-profit sector,0.01
Montenegro,2015,R&D_GDP,Private non-profit sector,0.01
Montenegro,2016,R&D_GDP,Private non-profit sector,0.02
Montenegro,2017,R&D_GDP,Private non-profit sector,0.01
Montenegro,2018,R&D_GDP,Private non-profit sector,0.01
Montenegro,2019,R&D_GDP,Private non-profit sector,0.0
North Macedonia,2015,R&D_GDP,Private non-profit sector,0.0
North Macedonia,2016,R&D_GDP,Private non-profit sector,0.01
North Macedonia,2017,R&D_GDP,Private non-profit sector,0.01
North Macedonia,2018,R&D_GDP,Private non-profit sector,0.01
North Macedonia,2019,R&D_GDP,Private non-profit sector,0.01
North Macedonia,2020,R&D_GDP,Private non-profit sector,0.0
North Macedonia,2022,R&D_GDP,Private non-profit sector,0.0
Malta,2002,R&D_GDP,Private non-profit sector,0.0
Malta,2003,R&D_GDP,Private non-profit sector,0.0
Malta,2004,R&D_GDP,Private non-profit sector,0.0
Malta,2005,R&D_GDP,Private non-profit sector,0.0
Malta,2006,R&D_GDP,Private non-profit sector,0.0
Malta,2007,R&D_GDP,Private non-profit sector,0.0
Malta,2008,R&D_GDP,Private non-profit sector,0.0
Malta,2009,R&D_GDP,Private non-profit sector,0.0
Netherlands,2000,R&D_GDP,Private non-profit sector,0.02
Netherlands,2002,R&D_GDP,Private non-profit sector,0.01
Netherlands,2013,R&D_GDP,Private non-profit sector,0.0
Netherlands,2014,R&D_GDP,Private non-profit sector,0.0
Netherlands,2015,R&D_GDP,Private non-profit sector,0.0
Netherlands,2016,R&D_GDP,Private non-profit sector,0.0
Netherlands,2017,R&D_GDP,Private non-profit sector,0.0
Netherlands,2018,R&D_GDP,Private non-profit sector,0.0
Netherlands,2019,R&D_GDP,Private non-profit sector,0.0
Netherlands,2020,R&D_GDP,Private non-profit sector,0.0
Netherlands,2021,R&D_GDP,Private non-profit sector,0.0
Netherlands,2022,R&D_GDP,Private non-profit sector,0.0
Netherlands,2023,R&D_GDP,Private non-profit sector,0.0
Norway,2022,R&D_GDP,Private non-profit sector,0.0
Norway,2023,R&D_GDP,Private non-profit sector,0.0
Poland,2000,R&D_GDP,Private non-profit sector,0.0
Poland,2001,R&D_GDP,Private non-profit sector,0.0
Poland,2002,R&D_GDP,Private non-profit sector,0.0
Poland,2003,R&D_GDP,Private non-profit sector,0.0
Poland,2004,R&D_GDP,Private non-profit sector,0.0
Poland,2005,R&D_GDP,Private non-profit sector,0.0
Poland,2006,R&D_GDP,Private non-profit sector,0.0
Poland,2007,R&D_GDP,Private non-profit sector,0.0
Poland,2008,R&D_GDP,Private non-profit sector,0.0
Poland,2009,R&D_GDP,Private non-profit sector,0.0
Poland,2010,R&D_GDP,Private non-profit sector,0.0
Poland,2011,R&D_GDP,Private non-profit sector,0.0
Poland,2012,R&D_GDP,Private non-profit sector,0.0
Poland,2013,R&D_GDP,Private non-profit sector,0.0
Poland,2014,R&D_GDP,Private non-profit sector,0.0
Poland,2015,R&D_GDP,Private non-profit sector,0.0
Poland,2016,R&D_GDP,Private non-profit sector,0.0
Poland,2017,R&D_GDP,Private non-profit sector,0.0
Poland,2018,R&D_GDP,Private non-profit sector,0.0
Poland,2019,R&D_GDP,Private non-profit sector,0.0
Poland,2020,R&D_GDP,Private non-profit sector,0.0
Poland,2021,R&D_GDP,Private non-profit sector,0.0
Poland,2022,R&D_GDP,Private non-profit sector,0.0
Poland,2023,R&D_GDP,Private non-profit sector,0.0
Portugal,2000,R&D_GDP,Private non-profit sector,0.08
Portugal,2001,R&D_GDP,Private non-profit sector,0.08
Portugal,2002,R&D_GDP,Private non-profit sector,0.08
Portugal,2003,R&D_GDP,Private non-profit sector,0.08
Portugal,2004,R&D_GDP,Private non-profit sector,0.08
Portugal,2005,R&D_GDP,Private non-profit sector,0.09
Portugal,2006,R&D_GDP,Private non-profit sector,0.1
Portugal,2007,R&D_GDP,Private non-profit sector,0.11
Portugal,2008,R&D_GDP,Private non-profit sector,0.12
Portugal,2009,R&D_GDP,Private non-profit sector,0.14
Portugal,2010,R&D_GDP,Private non-profit sector,0.15
Portugal,2011,R&D_GDP,Private non-profit sector,0.13
Portugal,2012,R&D_GDP,Private non-profit sector,0.12
Portugal,2013,R&D_GDP,Private non-profit sector,0.02
Portugal,2014,R&D_GDP,Private non-profit sector,0.02
Portugal,2015,R&D_GDP,Private non-profit sector,0.02
Portugal,2016,R&D_GDP,Private non-profit sector,0.02
Portugal,2017,R&D_GDP,Private non-profit sector,0.02
Portugal,2018,R&D_GDP,Private non-profit sector,0.02
Portugal,2019,R&D_GDP,Private non-profit sector,0.03
Portugal,2020,R&D_GDP,Private non-profit sector,0.03
Portugal,2021,R&D_GDP,Private non-profit sector,0.04
Portugal,2022,R&D_GDP,Private non-profit sector,0.04
Portugal,2023,R&D_GDP,Private non-profit sector,0.04
Romania,2003,R&D_GDP,Private non-profit sector,0.0
Romania,2004,R&D_GDP,Private non-profit sector,0.0
Romania,2005,R&D_GDP,Private non-profit sector,0.01
Romania,2006,R&D_GDP,Private non-profit sector,0.01
Romania,2007,R&D_GDP,Private non-profit sector,0.0
Romania,2008,R&D_GDP,Private non-profit sector,0.0
Romania,2009,R&D_GDP,Private non-profit sector,0.0
Romania,2010,R&D_GDP,Private non-profit sector,0.0
Romania,2011,R&D_GDP,Private non-profit sector,0.0
Romania,2012,R&D_GDP,Private non-profit sector,0.0
Romania,2013,R&D_GDP,Private non-profit sector,0.0
Romania,2014,R&D_GDP,Private non-profit sector,0.0
Romania,2015,R&D_GDP,Private non-profit sector,0.0
Romania,2016,R&D_GDP,Private non-profit sector,0.0
Romania,2017,R&D_GDP,Private non-profit sector,0.0
Romania,2018,R&D_GDP,Private non-profit sector,0.0
Romania,2019,R&D_GDP,Private non-profit sector,0.0
Romania,2020,R&D_GDP,Private non-profit sector,0.0
Romania,2021,R&D_GDP,Private non-profit sector,0.0
Romania,2022,R&D_GDP,Private non-profit sector,0.0
Romania,2023,R&D_GDP,Private non-profit sector,0.0
Serbia,2009,R&D_GDP,Private non-profit sector,0.0
Serbia,2010,R&D_GDP,Private non-profit sector,0.0
Serbia,2011,R&D_GDP,Private non-profit sector,0.0
Serbia,2012,R&D_GDP,Private non-profit sector,0.0
Serbia,2013,R&D_GDP,Private non-profit sector,0.0
Serbia,2014,R&D_GDP,Private non-profit sector,0.0
Serbia,2015,R&D_GDP,Private non-profit sector,0.0
Serbia,2016,R&D_GDP,Private non-profit sector,0.0
Serbia,2017,R&D_GDP,Private non-profit sector,0.0
Serbia,2018,R&D_GDP,Private non-profit sector,0.0
Serbia,2019,R&D_GDP,Private non-profit sector,0.0
Serbia,2020,R&D_GDP,Private non-profit sector,0.0
Serbia,2021,R&D_GDP,Private non-profit sector,0.0
Serbia,2022,R&D_GDP,Private non-profit sector,0.0
Serbia,2023,R&D_GDP,Private non-profit sector,0.0
Sweden,2001,R&D_GDP,Private non-profit sector,0.0
Sweden,2003,R&D_GDP,Private non-profit sector,0.01
Sweden,2004,R&D_GDP,Private non-profit sector,0.01
Sweden,2005,R&D_GDP,Private non-profit sector,0.01
Sweden,2006,R&D_GDP,Private non-profit sector,0.01
Sweden,2007,R&D_GDP,Private non-profit sector,0.01
Sweden,2008,R&D_GDP,Private non-profit sector,0.01
Sweden,2009,R&D_GDP,Private non-profit sector,0.0
Sweden,2010,R&D_GDP,Private non-profit sector,0.0
Sweden,2011,R&D_GDP,Private non-profit sector,0.01
Sweden,2012,R&D_GDP,Private non-profit sector,0.01
Sweden,2013,R&D_GDP,Private non-profit sector,0.01
Sweden,2014,R&D_GDP,Private non-profit sector,0.01
Sweden,2015,R&D_GDP,Private non-profit sector,0.01
Sweden,2016,R&D_GDP,Private non-profit sector,0.01
Sweden,2017,R&D_GDP,Private non-profit sector,0.0
Sweden,2018,R&D_GDP,Private non-profit sector,0.0
Sweden,2019,R&D_GDP,Private non-profit sector,0.0
Sweden,2020,R&D_GDP,Private non-profit sector,0.0
Sweden,2021,R&D_GDP,Private non-profit sector,0.0
Sweden,2022,R&D_GDP,Private non-profit sector,0.01
Sweden,2023,R&D_GDP,Private non-profit sector,0.01
Slovenia,2000,R&D_GDP,Private non-profit sector,0.02
Slovenia,2001,R&D_GDP,Private non-profit sector,0.02
Slovenia,2002,R&D_GDP,Private non-profit sector,0.02
Slovenia,2003,R&D_GDP,Private non-profit sector,0.0
Slovenia,2004,R&D_GDP,Private non-profit sector,0.0
Slovenia,2005,R&D_GDP,Private non-profit sector,0.0
Slovenia,2006,R&D_GDP,Private non-profit sector,0.0
Slovenia,2007,R&D_GDP,Private non-profit sector,0.0
Slovenia,2008,R&D_GDP,Private non-profit sector,0.0
Slovenia,2009,R&D_GDP,Private non-profit sector,0.0
Slovenia,2010,R&D_GDP,Private non-profit sector,0.0
Slovenia,2011,R&D_GDP,Private non-profit sector,0.0
Slovenia,2012,R&D_GDP,Private non-profit sector,0.0
Slovenia,2013,R&D_GDP,Private non-profit sector,0.0
Slovenia,2014,R&D_GDP,Private non-profit sector,0.0
Slovenia,2015,R&D_GDP,Private non-profit sector,0.0
Slovenia,2016,R&D_GDP,Private non-profit sector,0.0
Slovenia,2017,R&D_GDP,Private non-profit sector,0.0
Slovenia,2018,R&D_GDP,Private non-profit sector,0.01
Slovenia,2019,R&D_GDP,Private non-profit sector,0.01
Slovenia,2020,R&D_GDP,Private non-profit sector,0.02
Slovenia,2021,R&D_GDP,Private non-profit sector,0.02
Slovenia,2022,R&D_GDP,Private non-profit sector,0.02
Slovenia,2023,R&D_GDP,Private non-profit sector,0.02
Slovakia,2000,R&D_GDP,Private non-profit sector,0.0
Slovakia,2001,R&D_GDP,Private non-profit sector,0.0
Slovakia,2002,R&D_GDP,Private non-profit sector,0.0
Slovakia,2003,R&D_GDP,Private non-profit sector,0.0
Slovakia,2004,R&D_GDP,Private non-profit sector,0.0
Slovakia,2005,R&D_GDP,Private non-profit sector,0.0
Slovakia,2006,R&D_GDP,Private non-profit sector,0.0
Slovakia,2007,R&D_GDP,Private non-profit sector,0.0
Slovakia,2008,R&D_GDP,Private non-profit sector,0.0
Slovakia,2009,R&D_GDP,Private non-profit sector,0.0
Slovakia,2010,R&D_GDP,Private non-profit sector,0.0
Slovakia,2011,R&D_GDP,Private non-profit sector,0.0
Slovakia,2012,R&D_GDP,Private non-profit sector,0.0
Slovakia,2013,R&D_GDP,Private non-profit sector,0.0
Slovakia,2014,R&D_GDP,Private non-profit sector,0.0
Slovakia,2015,R&D_GDP,Private non-profit sector,0.0
Slovakia,2016,R&D_GDP,Private non-profit sector,0.0
Slovakia,2017,R&D_GDP,Private non-profit sector,0.0
Slovakia,2018,R&D_GDP,Private non-profit sector,0.0
Slovakia,2019,R&D_GDP,Private non-profit sector,0.0
Slovakia,2020,R&D_GDP,Private non-profit sector,0.0
Slovakia,2021,R&D_GDP,Private non-profit sector,0.0
Slovakia,2022,R&D_GDP,Private non-profit sector,0.0
Slovakia,2023,R&D_GDP,Private non-profit sector,0.0
Austria,2000,R&D_GDP,All sectors,1.9
Austria,2001,R&D_GDP,All sectors,2.0
Austria,2002,R&D_GDP,All sectors,2.08
Austria,2003,R&D_GDP,All sectors,2.19
Austria,2004,R&D_GDP,All sectors,2.18
Austria,2005,R&D_GDP,All sectors,2.39
Austria,2006,R&D_GDP,All sectors,2.38
Austria,2007,R&D_GDP,All sectors,2.43
Austria,2008,R&D_GDP,All sectors,2.59
Austria,2009,R&D_GDP,All sectors,2.61
Austria,2010,R&D_GDP,All sectors,2.74
Austria,2011,R&D_GDP,All sectors,2.69
Austria,2012,R&D_GDP,All sectors,2.93
Austria,2013,R&D_GDP,All sectors,2.98
Austria,2014,R&D_GDP,All sectors,3.11
Austria,2015,R&D_GDP,All sectors,3.07
Austria,2016,R&D_GDP,All sectors,3.13
Austria,2017,R&D_GDP,All sectors,3.07
Austria,2018,R&D_GDP,All sectors,3.11
Austria,2019,R&D_GDP,All sectors,3.14
Austria,2020,R&D_GDP,All sectors,3.21
Austria,2021,R&D_GDP,All sectors,3.26
Austria,2022,R&D_GDP,All sectors,3.18
Austria,2023,R&D_GDP,All sectors,3.29
Belgium,2000,R&D_GDP,All sectors,1.94
Belgium,2001,R&D_GDP,All sectors,2.03
Belgium,2002,R&D_GDP,All sectors,1.9
Belgium,2003,R&D_GDP,All sectors,1.84
Belgium,2004,R&D_GDP,All sectors,1.82
Belgium,2005,R&D_GDP,All sectors,1.79
Belgium,2006,R&D_GDP,All sectors,1.82
Belgium,2007,R&D_GDP,All sectors,1.85
Belgium,2008,R&D_GDP,All sectors,1.94
Belgium,2009,R&D_GDP,All sectors,1.99
Belgium,2010,R&D_GDP,All sectors,2.06
Belgium,2011,R&D_GDP,All sectors,2.16
Belgium,2012,R&D_GDP,All sectors,2.27
Belgium,2013,R&D_GDP,All sectors,2.32
Belgium,2014,R&D_GDP,All sectors,2.36
Belgium,2015,R&D_GDP,All sectors,2.43
Belgium,2016,R&D_GDP,All sectors,2.53
Belgium,2017,R&D_GDP,All sectors,2.68
Belgium,2018,R&D_GDP,All sectors,2.86
Belgium,2019,R&D_GDP,All sectors,3.15
Belgium,2020,R&D_GDP,All sectors,3.37
Belgium,2021,R&D_GDP,All sectors,3.41
Belgium,2022,R&D_GDP,All sectors,3.29
Belgium,2023,R&D_GDP,All sectors,3.32
Bulgaria,2000,R&D_GDP,All sectors,0.5
Bulgaria,2001,R&D_GDP,All sectors,0.45
Bulgaria,2002,R&D_GDP,All sectors,0.46
Bulgaria,2003,R&D_GDP,All sectors,0.47
Bulgaria,2004,R&D_GDP,All sectors,0.47
Bulgaria,2005,R&D_GDP,All sectors,0.44
Bulgaria,2006,R&D_GDP,All sectors,0.44
Bulgaria,2007,R&D_GDP,All sectors,0.43
Bulgaria,2008,R&D_GDP,All sectors,0.45
Bulgaria,2009,R&D_GDP,All sectors,0.49
Bulgaria,2010,R&D_GDP,All sectors,0.56
Bulgaria,2011,R&D_GDP,All sectors,0.53
Bulgaria,2012,R&D_GDP,All sectors,0.6
Bulgaria,2013,R&D_GDP,All sectors,0.63
Bulgaria,2014,R&D_GDP,All sectors,0.79
Bulgaria,2015,R&D_GDP,All sectors,0.95
Bulgaria,2016,R&D_GDP,All sectors,0.77
Bulgaria,2017,R&D_GDP,All sectors,0.74
Bulgaria,2018,R&D_GDP,All sectors,0.76
Bulgaria,2019,R&D_GDP,All sectors,0.84
Bulgaria,2020,R&D_GDP,All sectors,0.85
Bulgaria,2021,R&D_GDP,All sectors,0.77
Bulgaria,2022,R&D_GDP,All sectors,0.75
Bulgaria,2023,R&D_GDP,All sectors,0.79
Switzerland,2000,R&D_GDP,All sectors,2.26
Switzerland,2004,R&D_GDP,All sectors,2.61
Switzerland,2008,R&D_GDP,All sectors,2.65
Switzerland,2012,R&D_GDP,All sectors,2.87
Switzerland,2015,R&D_GDP,All sectors,3.08
Switzerland,2017,R&D_GDP,All sectors,3.08
Switzerland,2019,R&D_GDP,All sectors,3.2
Switzerland,2021,R&D_GDP,All sectors,3.3
Cyprus,2000,R&D_GDP,All sectors,0.23
Cyprus,2001,R&D_GDP,All sectors,0.24
Cyprus,2002,R&D_GDP,All sectors,0.28
Cyprus,2003,R&D_GDP,All sectors,0.32
Cyprus,2004,R&D_GDP,All sectors,0.34
Cyprus,2005,R&D_GDP,All sectors,0.37
Cyprus,2006,R&D_GDP,All sectors,0.38
Cyprus,2007,R&D_GDP,All sectors,0.4
Cyprus,2008,R&D_GDP,All sectors,0.39
Cyprus,2009,R&D_GDP,All sectors,0.44
Cyprus,2010,R&D_GDP,All sectors,0.44
Cyprus,2011,R&D_GDP,All sectors,0.45
Cyprus,2012,R&D_GDP,All sectors,0.44
Cyprus,2013,R&D_GDP,All sectors,0.48
Cyprus,2014,R&D_GDP,All sectors,0.51
Cyprus,2015,R&D_GDP,All sectors,0.48
Cyprus,2016,R&D_GDP,All sectors,0.52
Cyprus,2017,R&D_GDP,All sectors,0.54
Cyprus,2018,R&D_GDP,All sectors,0.61
Cyprus,2019,R&D_GDP,All sectors,0.7
Cyprus,2020,R&D_GDP,All sectors,0.83
Cyprus,2021,R&D_GDP,All sectors,0.78
Cyprus,2022,R&D_GDP,All sectors,0.7
Cyprus,2023,R&D_GDP,All sectors,0.68
Czechia,2000,R&D_GDP,All sectors,1.1
Czechia,2001,R&D_GDP,All sectors,1.09
Czechia,2002,R&D_GDP,All sectors,1.09
Czechia,2003,R&D_GDP,All sectors,1.14
Czechia,2004,R&D_GDP,All sectors,1.14
Czechia,2005,R&D_GDP,All sectors,1.16
Czechia,2006,R&D_GDP,All sectors,1.23
Czechia,2007,R&D_GDP,All sectors,1.3
Czechia,2008,R&D_GDP,All sectors,1.24
Czechia,2009,R&D_GDP,All sectors,1.29
Czechia,2010,R&D_GDP,All sectors,1.31
Czechia,2011,R&D_GDP,All sectors,1.53
Czechia,2012,R&D_GDP,All sectors,1.76
Czechia,2013,R&D_GDP,All sectors,1.87
Czechia,2014,R&D_GDP,All sectors,1.94
Czechia,2015,R&D_GDP,All sectors,1.91
Czechia,2016,R&D_GDP,All sectors,1.65
Czechia,2017,R&D_GDP,All sectors,1.75
Czechia,2018,R&D_GDP,All sectors,1.88
Czechia,2019,R&D_GDP,All sectors,1.9
